# Iteration, avehdxdev, chisquare, lambdamod, deltalambdamod, rate, Bh, Bc 
    0 0 0.00216566510677 0 0 0.001 2.0 0.35 # INITIAL chisquare before reweighting
 7328 2.27132200329e-05 6.72241551576e-09 6.58843117123 4.36371953046e-07 0.000141689710589 2.0 0.35 
 7329 2.27132064211e-05 6.72223338778e-09 6.58843404528 4.36227568711e-07 0.000141689795502 2.0 0.35 
 7330 2.2713192814e-05 6.72205132299e-09 6.58843691839 4.36083234308e-07 0.000141689880386 2.0 0.35 
 7331 2.27131792118e-05 6.72186932138e-09 6.58843979055 4.3593894903e-07 0.00014168996524 2.0 0.35 
 7332 2.27131656143e-05 6.72168738289e-09 6.58844266176 4.3579471382e-07 0.000141690050064 2.0 0.35 
 7333 2.27131520217e-05 6.72150550752e-09 6.58844553201 4.35650527734e-07 0.000141690134858 2.0 0.35 
 7334 2.27131384339e-05 6.72132369524e-09 6.58844840133 4.3550639158e-07 0.000141690219622 2.0 0.35 
 7335 2.27131248508e-05 6.72114194601e-09 6.58845126969 4.35362304281e-07 0.000141690304357 2.0 0.35 
 7336 2.27131112725e-05 6.72096025983e-09 6.58845413711 4.35218267048e-07 0.000141690389061 2.0 0.35 
 7337 2.27130976991e-05 6.72077863666e-09 6.58845700357 4.35074279344e-07 0.000141690473736 2.0 0.35 
 7338 2.27130841304e-05 6.72059707647e-09 6.58845986909 4.34930340627e-07 0.000141690558381 2.0 0.35 
 7339 2.27130705665e-05 6.72041557925e-09 6.58846273367 4.34786451304e-07 0.000141690642997 2.0 0.35 
 7340 2.27130570073e-05 6.72023414495e-09 6.5884655973 4.34642611912e-07 0.000141690727583 2.0 0.35 
 7341 2.2713043453e-05 6.72005277357e-09 6.58846845998 4.34498821643e-07 0.000141690812139 2.0 0.35 
 7342 2.27130299035e-05 6.71987146508e-09 6.58847132171 4.34355080766e-07 0.000141690896665 2.0 0.35 
 7343 2.27130163587e-05 6.71969021944e-09 6.5884741825 4.34211389146e-07 0.000141690981161 2.0 0.35 
 7344 2.27130028187e-05 6.71950903663e-09 6.58847704235 4.34067747053e-07 0.000141691065628 2.0 0.35 
 7345 2.27129892834e-05 6.71932791663e-09 6.58847990125 4.33924153678e-07 0.000141691150066 2.0 0.35 
 7346 2.2712975753e-05 6.71914685942e-09 6.58848275921 4.33780610638e-07 0.000141691234473 2.0 0.35 
 7347 2.27129622273e-05 6.71896586496e-09 6.58848561622 4.33637115911e-07 0.000141691318851 2.0 0.35 
 7348 2.27129487064e-05 6.71878493323e-09 6.58848847229 4.33493671114e-07 0.000141691403199 2.0 0.35 
 7349 2.27129351902e-05 6.71860406421e-09 6.58849132741 4.333502749e-07 0.000141691487518 2.0 0.35 
 7350 2.27129216788e-05 6.71842325787e-09 6.58849418159 4.33206928616e-07 0.000141691571807 2.0 0.35 
 7351 2.27129081722e-05 6.71824251418e-09 6.58849703483 4.33063630915e-07 0.000141691656066 2.0 0.35 
 7352 2.27128946703e-05 6.71806183313e-09 6.58849988713 4.32920382873e-07 0.000141691740296 2.0 0.35 
 7353 2.27128811732e-05 6.71788121468e-09 6.58850273848 4.32777183549e-07 0.000141691824496 2.0 0.35 
 7354 2.27128676809e-05 6.71770065882e-09 6.58850558889 4.32634034019e-07 0.000141691908667 2.0 0.35 
 7355 2.27128541932e-05 6.7175201655e-09 6.58850843836 4.324909328e-07 0.000141691992808 2.0 0.35 
 7356 2.27128407104e-05 6.71733973472e-09 6.58851128689 4.32347880972e-07 0.000141692076919 2.0 0.35 
 7357 2.27128272323e-05 6.71715936644e-09 6.58851413448 4.32204878939e-07 0.000141692161001 2.0 0.35 
 7358 2.27128137589e-05 6.71697906063e-09 6.58851698113 4.32061925082e-07 0.000141692245054 2.0 0.35 
 7359 2.27128002903e-05 6.71679881729e-09 6.58851982683 4.31919020615e-07 0.000141692329077 2.0 0.35 
 7360 2.27127868265e-05 6.71661863637e-09 6.5885226716 4.31776164998e-07 0.00014169241307 2.0 0.35 
 7361 2.27127733673e-05 6.71643851785e-09 6.58852551543 4.31633358771e-07 0.000141692497034 2.0 0.35 
 7362 2.2712759913e-05 6.71625846171e-09 6.58852835832 4.31490601258e-07 0.000141692580969 2.0 0.35 
 7363 2.27127464633e-05 6.71607846793e-09 6.58853120027 4.31347892866e-07 0.000141692664874 2.0 0.35 
 7364 2.27127330184e-05 6.71589853647e-09 6.58853404128 4.31205233053e-07 0.00014169274875 2.0 0.35 
 7365 2.27127195783e-05 6.71571866731e-09 6.58853688135 4.31062622764e-07 0.000141692832596 2.0 0.35 
 7366 2.27127061428e-05 6.71553886043e-09 6.58853972048 4.30920061055e-07 0.000141692916413 2.0 0.35 
 7367 2.27126927121e-05 6.71535911581e-09 6.58854255868 4.30777548196e-07 0.0001416930002 2.0 0.35 
 7368 2.27126792861e-05 6.71517943341e-09 6.58854539594 4.3063508432e-07 0.000141693083958 2.0 0.35 
 7369 2.27126658649e-05 6.71499981321e-09 6.58854823226 4.30492669293e-07 0.000141693167686 2.0 0.35 
 7370 2.27126524484e-05 6.7148202552e-09 6.58855106764 4.3035030325e-07 0.000141693251385 2.0 0.35 
 7371 2.27126390365e-05 6.71464075933e-09 6.58855390209 4.30207985652e-07 0.000141693335055 2.0 0.35 
 7372 2.27126256295e-05 6.71446132559e-09 6.5885567356 4.30065717576e-07 0.000141693418696 2.0 0.35 
 7373 2.27126122271e-05 6.71428195395e-09 6.58855956818 4.29923497674e-07 0.000141693502307 2.0 0.35 
 7374 2.27125988295e-05 6.71410264439e-09 6.58856239982 4.29781326621e-07 0.000141693585889 2.0 0.35 
 7375 2.27125854365e-05 6.71392339688e-09 6.58856523053 4.2963920455e-07 0.000141693669441 2.0 0.35 
 7376 2.27125720483e-05 6.7137442114e-09 6.5885680603 4.29497131058e-07 0.000141693752964 2.0 0.35 
 7377 2.27125586648e-05 6.71356508792e-09 6.58857088914 4.2935510628e-07 0.000141693836458 2.0 0.35 
 7378 2.27125452861e-05 6.71338602641e-09 6.58857371704 4.29213130214e-07 0.000141693919922 2.0 0.35 
 7379 2.2712531912e-05 6.71320702686e-09 6.58857654401 4.29071202996e-07 0.000141694003358 2.0 0.35 
 7380 2.27125185426e-05 6.71302808924e-09 6.58857937004 4.28929324085e-07 0.000141694086764 2.0 0.35 
 7381 2.27125051779e-05 6.71284921351e-09 6.58858219514 4.28787494158e-07 0.000141694170141 2.0 0.35 
 7382 2.27124918179e-05 6.71267039967e-09 6.58858501931 4.28645712672e-07 0.000141694253488 2.0 0.35 
 7383 2.27124784627e-05 6.71249164767e-09 6.58858784255 4.28503979765e-07 0.000141694336806 2.0 0.35 
 7384 2.27124651121e-05 6.71231295751e-09 6.58859066485 4.28362295704e-07 0.000141694420095 2.0 0.35 
 7385 2.27124517662e-05 6.71213432914e-09 6.58859348622 4.2822065995e-07 0.000141694503355 2.0 0.35 
 7386 2.2712438425e-05 6.71195576256e-09 6.58859630666 4.28079072774e-07 0.000141694586586 2.0 0.35 
 7387 2.27124250885e-05 6.71177725772e-09 6.58859912617 4.27937534039e-07 0.000141694669788 2.0 0.35 
 7388 2.27124117568e-05 6.71159881462e-09 6.58860194475 4.27796044286e-07 0.00014169475296 2.0 0.35 
 7389 2.27123984296e-05 6.71142043321e-09 6.5886047624 4.276546023e-07 0.000141694836103 2.0 0.35 
 7390 2.27123851072e-05 6.71124211349e-09 6.58860757911 4.275132097e-07 0.000141694919217 2.0 0.35 
 7391 2.27123717894e-05 6.71106385541e-09 6.5886103949 4.27371864058e-07 0.000141695002303 2.0 0.35 
 7392 2.27123584765e-05 6.71088565898e-09 6.58861320976 4.2723056915e-07 0.000141695085358 2.0 0.35 
 7393 2.2712345168e-05 6.71070752412e-09 6.58861602369 4.2708932039e-07 0.000141695168385 2.0 0.35 
 7394 2.27123318644e-05 6.71052945088e-09 6.58861883668 4.26948121825e-07 0.000141695251382 2.0 0.35 
 7395 2.27123185653e-05 6.71035143916e-09 6.58862164875 4.26806969947e-07 0.000141695334351 2.0 0.35 
 7396 2.2712305271e-05 6.71017348899e-09 6.58862445989 4.26665867993e-07 0.00014169541729 2.0 0.35 
 7397 2.27122919813e-05 6.70999560031e-09 6.58862727011 4.26524813671e-07 0.000141695500201 2.0 0.35 
 7398 2.27122786964e-05 6.70981777313e-09 6.58863007939 4.26383807655e-07 0.000141695583082 2.0 0.35 
 7399 2.2712265416e-05 6.70964000738e-09 6.58863288775 4.26242849675e-07 0.000141695665934 2.0 0.35 
 7400 2.27122521404e-05 6.70946230308e-09 6.58863569518 4.26101940943e-07 0.000141695748757 2.0 0.35 
 7401 2.27122388693e-05 6.70928466017e-09 6.58863850168 4.25961079304e-07 0.000141695831552 2.0 0.35 
 7402 2.2712225603e-05 6.70910707866e-09 6.58864130726 4.25820266778e-07 0.000141695914317 2.0 0.35 
 7403 2.27122123413e-05 6.70892955849e-09 6.58864411191 4.25679502288e-07 0.000141695997054 2.0 0.35 
 7404 2.27121990844e-05 6.70875209966e-09 6.58864691564 4.25538785968e-07 0.000141696079761 2.0 0.35 
 7405 2.27121858319e-05 6.70857470212e-09 6.58864971844 4.25398117279e-07 0.000141696162439 2.0 0.35 
 7406 2.27121725843e-05 6.70839736589e-09 6.58865252031 4.25257498107e-07 0.000141696245088 2.0 0.35 
 7407 2.27121593412e-05 6.70822009089e-09 6.58865532126 4.25116925757e-07 0.000141696327709 2.0 0.35 
 7408 2.27121461029e-05 6.70804287716e-09 6.58865812128 4.24976402385e-07 0.0001416964103 2.0 0.35 
 7409 2.27121328691e-05 6.7078657246e-09 6.58866092038 4.24835926777e-07 0.000141696492863 2.0 0.35 
 7410 2.27121196401e-05 6.70768863325e-09 6.58866371856 4.24695499744e-07 0.000141696575396 2.0 0.35 
 7411 2.27121064156e-05 6.70751160304e-09 6.58866651581 4.24555119666e-07 0.000141696657902 2.0 0.35 
 7412 2.27120931959e-05 6.70733463399e-09 6.58866931214 4.2441478924e-07 0.000141696740377 2.0 0.35 
 7413 2.27120799806e-05 6.70715772602e-09 6.58867210755 4.24274505365e-07 0.000141696822825 2.0 0.35 
 7414 2.27120667702e-05 6.70698087916e-09 6.58867490203 4.24134271007e-07 0.000141696905242 2.0 0.35 
 7415 2.27120535643e-05 6.70680409334e-09 6.58867769559 4.23994083199e-07 0.000141696987632 2.0 0.35 
 7416 2.27120403631e-05 6.70662736858e-09 6.58868048823 4.23853944369e-07 0.000141697069992 2.0 0.35 
 7417 2.27120271664e-05 6.70645070481e-09 6.58868327994 4.23713853168e-07 0.000141697152324 2.0 0.35 
 7418 2.27120139745e-05 6.70627410205e-09 6.58868607074 4.23573810269e-07 0.000141697234627 2.0 0.35 
 7419 2.27120007871e-05 6.70609756023e-09 6.58868886061 4.2343381446e-07 0.000141697316901 2.0 0.35 
 7420 2.27119876045e-05 6.70592107937e-09 6.58869164956 4.23293867897e-07 0.000141697399146 2.0 0.35 
 7421 2.27119744264e-05 6.7057446594e-09 6.5886944376 4.23153967884e-07 0.000141697481363 2.0 0.35 
 7422 2.2711961253e-05 6.70556830035e-09 6.58869722471 4.23014116713e-07 0.00014169756355 2.0 0.35 
 7423 2.27119480841e-05 6.70539200213e-09 6.5887000109 4.22874312765e-07 0.00014169764571 2.0 0.35 
 7424 2.271193492e-05 6.70521576479e-09 6.58870279617 4.22734557658e-07 0.000141697727839 2.0 0.35 
 7425 2.27119217603e-05 6.70503958823e-09 6.58870558053 4.22594849236e-07 0.000141697809941 2.0 0.35 
 7426 2.27119086054e-05 6.70486347249e-09 6.58870836396 4.22455189385e-07 0.000141697892014 2.0 0.35 
 7427 2.2711895455e-05 6.70468741749e-09 6.58871114648 4.22315576757e-07 0.000141697974058 2.0 0.35 
 7428 2.27118823094e-05 6.70451142327e-09 6.58871392807 4.221760127e-07 0.000141698056073 2.0 0.35 
 7429 2.27118691682e-05 6.70433548974e-09 6.58871670875 4.22036495597e-07 0.00014169813806 2.0 0.35 
 7430 2.27118560318e-05 6.70415961693e-09 6.58871948851 4.21897027064e-07 0.000141698220017 2.0 0.35 
 7431 2.27118428998e-05 6.70398380475e-09 6.58872226736 4.21757605349e-07 0.000141698301947 2.0 0.35 
 7432 2.27118297726e-05 6.70380805326e-09 6.58872504528 4.21618232071e-07 0.000141698383847 2.0 0.35 
 7433 2.27118166499e-05 6.70363236236e-09 6.58872782229 4.21478906014e-07 0.00014169846572 2.0 0.35 
 7434 2.27118035318e-05 6.70345673208e-09 6.58873059839 4.21339628258e-07 0.000141698547563 2.0 0.35 
 7435 2.27117904183e-05 6.70328116235e-09 6.58873337356 4.2120039705e-07 0.000141698629378 2.0 0.35 
 7436 2.27117773095e-05 6.7031056532e-09 6.58873614782 4.21061214816e-07 0.000141698711164 2.0 0.35 
 7437 2.27117642052e-05 6.70293020454e-09 6.58873892117 4.20922079265e-07 0.000141698792922 2.0 0.35 
 7438 2.27117511055e-05 6.70275481641e-09 6.5887416936 4.20782991745e-07 0.00014169887465 2.0 0.35 
 7439 2.27117380104e-05 6.70257948873e-09 6.58874446512 4.20643951446e-07 0.000141698956351 2.0 0.35 
 7440 2.271172492e-05 6.70240422152e-09 6.58874723572 4.20504959446e-07 0.000141699038023 2.0 0.35 
 7441 2.2711711834e-05 6.70222901473e-09 6.5887500054 4.20366014129e-07 0.000141699119666 2.0 0.35 
 7442 2.27116987528e-05 6.70205386835e-09 6.58875277418 4.20227116842e-07 0.000141699201281 2.0 0.35 
 7443 2.2711685676e-05 6.70187878234e-09 6.58875554203 4.2008826691e-07 0.000141699282867 2.0 0.35 
 7444 2.27116726039e-05 6.7017037567e-09 6.58875830898 4.19949464738e-07 0.000141699364425 2.0 0.35 
 7445 2.27116595363e-05 6.70152879137e-09 6.58876107501 4.19810709518e-07 0.000141699445954 2.0 0.35 
 7446 2.27116464734e-05 6.70135388636e-09 6.58876384013 4.19672002057e-07 0.000141699527455 2.0 0.35 
 7447 2.2711633415e-05 6.70117904163e-09 6.58876660434 4.19533342355e-07 0.000141699608927 2.0 0.35 
 7448 2.27116203612e-05 6.70100425717e-09 6.58876936763 4.1939472974e-07 0.000141699690371 2.0 0.35 
 7449 2.27116073119e-05 6.70082953291e-09 6.58877213002 4.19256164209e-07 0.000141699771786 2.0 0.35 
 7450 2.27115942673e-05 6.7006548689e-09 6.58877489149 4.19117646977e-07 0.000141699853173 2.0 0.35 
 7451 2.27115812272e-05 6.70048026505e-09 6.58877765205 4.18979176021e-07 0.000141699934531 2.0 0.35 
 7452 2.27115681917e-05 6.70030572138e-09 6.5887804117 4.18840753229e-07 0.000141700015861 2.0 0.35 
 7453 2.27115551607e-05 6.70013123783e-09 6.58878317044 4.18702377521e-07 0.000141700097163 2.0 0.35 
 7454 2.27115421344e-05 6.69995681441e-09 6.58878592827 4.18564049167e-07 0.000141700178436 2.0 0.35 
 7455 2.27115291125e-05 6.69978245106e-09 6.58878868519 4.18425768033e-07 0.000141700259681 2.0 0.35 
 7456 2.27115160953e-05 6.6996081478e-09 6.5887914412 4.18287534118e-07 0.000141700340897 2.0 0.35 
 7457 2.27115030826e-05 6.69943390456e-09 6.5887941963 4.18149347422e-07 0.000141700422086 2.0 0.35 
 7458 2.27114900745e-05 6.69925972136e-09 6.58879695049 4.18011208349e-07 0.000141700503245 2.0 0.35 
 7459 2.27114770709e-05 6.69908559813e-09 6.58879970377 4.17873116091e-07 0.000141700584377 2.0 0.35 
 7460 2.27114640719e-05 6.69891153489e-09 6.58880245614 4.17735071725e-07 0.000141700665479 2.0 0.35 
 7461 2.27114510774e-05 6.69873753158e-09 6.58880520761 4.17597073634e-07 0.000141700746554 2.0 0.35 
 7462 2.27114380875e-05 6.69856358821e-09 6.58880795817 4.17459123436e-07 0.0001417008276 2.0 0.35 
 7463 2.27114251021e-05 6.69838970471e-09 6.58881070782 4.17321219781e-07 0.000141700908619 2.0 0.35 
 7464 2.27114121213e-05 6.69821588111e-09 6.58881345656 4.17183363749e-07 0.000141700989608 2.0 0.35 
 7465 2.2711399145e-05 6.69804211734e-09 6.5888162044 4.17045554396e-07 0.00014170107057 2.0 0.35 
 7466 2.27113861733e-05 6.69786841342e-09 6.58881895133 4.169077928e-07 0.000141701151503 2.0 0.35 
 7467 2.27113732061e-05 6.69769476928e-09 6.58882169735 4.16770077613e-07 0.000141701232408 2.0 0.35 
 7468 2.27113602435e-05 6.69752118493e-09 6.58882444247 4.16632410182e-07 0.000141701313285 2.0 0.35 
 7469 2.27113472854e-05 6.69734766032e-09 6.58882718668 4.16494789026e-07 0.000141701394134 2.0 0.35 
 7470 2.27113343319e-05 6.69717419547e-09 6.58882992999 4.16357215625e-07 0.000141701474954 2.0 0.35 
 7471 2.27113213828e-05 6.69700079029e-09 6.58883267239 4.16219688633e-07 0.000141701555746 2.0 0.35 
 7472 2.27113084384e-05 6.69682744482e-09 6.58883541389 4.16082209398e-07 0.00014170163651 2.0 0.35 
 7473 2.27112954984e-05 6.69665415899e-09 6.58883815448 4.15944776031e-07 0.000141701717246 2.0 0.35 
 7474 2.2711282563e-05 6.69648093282e-09 6.58884089417 4.15807390689e-07 0.000141701797953 2.0 0.35 
 7475 2.2711269632e-05 6.69630776623e-09 6.58884363295 4.15670051486e-07 0.000141701878633 2.0 0.35 
 7476 2.27112567057e-05 6.69613465925e-09 6.58884637084 4.15532759904e-07 0.000141701959284 2.0 0.35 
 7477 2.27112437839e-05 6.69596161182e-09 6.58884910781 4.15395514864e-07 0.000141702039907 2.0 0.35 
 7478 2.27112308665e-05 6.69578862394e-09 6.58885184389 4.15258316771e-07 0.000141702120502 2.0 0.35 
 7479 2.27112179537e-05 6.69561569557e-09 6.58885457906 4.15121165624e-07 0.000141702201069 2.0 0.35 
 7480 2.27112050455e-05 6.6954428267e-09 6.58885731333 4.14984061019e-07 0.000141702281607 2.0 0.35 
 7481 2.27111921417e-05 6.69527001729e-09 6.5888600467 4.14847003764e-07 0.000141702362118 2.0 0.35 
 7482 2.27111792424e-05 6.69509726733e-09 6.58886277917 4.14709992916e-07 0.000141702442601 2.0 0.35 
 7483 2.27111663477e-05 6.69492457678e-09 6.58886551074 4.14573029015e-07 0.000141702523055 2.0 0.35 
 7484 2.27111534575e-05 6.69475194564e-09 6.5888682414 4.14436111789e-07 0.000141702603482 2.0 0.35 
 7485 2.27111405718e-05 6.69457937387e-09 6.58887097116 4.14299241509e-07 0.00014170268388 2.0 0.35 
 7486 2.27111276906e-05 6.69440686145e-09 6.58887370003 4.14162418175e-07 0.00014170276425 2.0 0.35 
 7487 2.27111148139e-05 6.69423440835e-09 6.58887642799 4.14025640977e-07 0.000141702844593 2.0 0.35 
 7488 2.27111019417e-05 6.69406201456e-09 6.58887915506 4.13888911264e-07 0.000141702924907 2.0 0.35 
 7489 2.2711089074e-05 6.69388968005e-09 6.58888188122 4.13752227417e-07 0.000141703005193 2.0 0.35 
 7490 2.27110762108e-05 6.6937174048e-09 6.58888460649 4.1361559092e-07 0.000141703085451 2.0 0.35 
 7491 2.27110633521e-05 6.69354518876e-09 6.58888733085 4.13479000559e-07 0.000141703165682 2.0 0.35 
 7492 2.2711050498e-05 6.69337303195e-09 6.58889005432 4.13342457412e-07 0.000141703245884 2.0 0.35 
 7493 2.27110376482e-05 6.69320093431e-09 6.58889277689 4.13205960401e-07 0.000141703326059 2.0 0.35 
 7494 2.27110248031e-05 6.69302889585e-09 6.58889549856 4.13069510469e-07 0.000141703406205 2.0 0.35 
 7495 2.27110119623e-05 6.6928569165e-09 6.58889821934 4.12933106403e-07 0.000141703486324 2.0 0.35 
 7496 2.27109991262e-05 6.69268499629e-09 6.58890093921 4.12796749821e-07 0.000141703566414 2.0 0.35 
 7497 2.27109862944e-05 6.69251313514e-09 6.58890365819 4.12660439104e-07 0.000141703646477 2.0 0.35 
 7498 2.27109734672e-05 6.69234133309e-09 6.58890637628 4.12524175466e-07 0.000141703726511 2.0 0.35 
 7499 2.27109606444e-05 6.69216959006e-09 6.58890909346 4.12387957558e-07 0.000141703806518 2.0 0.35 
 7500 2.27109478261e-05 6.69199790606e-09 6.58891180975 4.12251786999e-07 0.000141703886497 2.0 0.35 
 7501 2.27109350123e-05 6.69182628105e-09 6.58891452515 4.12115662574e-07 0.000141703966448 2.0 0.35 
 7502 2.2710922203e-05 6.69165471502e-09 6.58891723965 4.11979584688e-07 0.000141704046371 2.0 0.35 
 7503 2.27109093982e-05 6.69148320793e-09 6.58891995325 4.11843552802e-07 0.000141704126267 2.0 0.35 
 7504 2.27108965978e-05 6.69131175977e-09 6.58892266596 4.11707568263e-07 0.000141704206134 2.0 0.35 
 7505 2.27108838019e-05 6.69114037051e-09 6.58892537778 4.11571629185e-07 0.000141704285974 2.0 0.35 
 7506 2.27108710105e-05 6.69096904013e-09 6.5889280887 4.11435737184e-07 0.000141704365786 2.0 0.35 
 7507 2.27108582236e-05 6.6907977686e-09 6.58893079872 4.11299891048e-07 0.00014170444557 2.0 0.35 
 7508 2.27108454411e-05 6.69062655592e-09 6.58893350786 4.11164092124e-07 0.000141704525326 2.0 0.35 
 7509 2.27108326631e-05 6.69045540202e-09 6.5889362161 4.11028338389e-07 0.000141704605055 2.0 0.35 
 7510 2.27108198896e-05 6.69028430693e-09 6.58893892344 4.10892632137e-07 0.000141704684755 2.0 0.35 
 7511 2.27108071205e-05 6.69011327058e-09 6.5889416299 4.10756971209e-07 0.000141704764429 2.0 0.35 
 7512 2.27107943559e-05 6.68994229299e-09 6.58894433546 4.10621357493e-07 0.000141704844074 2.0 0.35 
 7513 2.27107815957e-05 6.68977137409e-09 6.58894704013 4.10485788966e-07 0.000141704923691 2.0 0.35 
 7514 2.27107688401e-05 6.68960051391e-09 6.5889497439 4.10350267785e-07 0.000141705003281 2.0 0.35 
 7515 2.27107560888e-05 6.68942971236e-09 6.58895244679 4.10214792198e-07 0.000141705082843 2.0 0.35 
 7516 2.27107433421e-05 6.6892589695e-09 6.58895514878 4.10079363284e-07 0.000141705162377 2.0 0.35 
 7517 2.27107305997e-05 6.68908828522e-09 6.58895784989 4.09943980097e-07 0.000141705241884 2.0 0.35 
 7518 2.27107178619e-05 6.68891765957e-09 6.5889605501 4.09808643447e-07 0.000141705321363 2.0 0.35 
 7519 2.27107051284e-05 6.68874709246e-09 6.58896324942 4.09673352525e-07 0.000141705400814 2.0 0.35 
 7520 2.27106923994e-05 6.68857658394e-09 6.58896594786 4.09538108679e-07 0.000141705480238 2.0 0.35 
 7521 2.27106796749e-05 6.68840613392e-09 6.5889686454 4.09402909887e-07 0.000141705559634 2.0 0.35 
 7522 2.27106669548e-05 6.68823574242e-09 6.58897134205 4.09267758035e-07 0.000141705639002 2.0 0.35 
 7523 2.27106542391e-05 6.68806540938e-09 6.58897403782 4.09132651777e-07 0.000141705718343 2.0 0.35 
 7524 2.2710641528e-05 6.68789513483e-09 6.58897673269 4.08997592189e-07 0.000141705797656 2.0 0.35 
 7525 2.27106288212e-05 6.68772491868e-09 6.58897942668 4.08862577924e-07 0.000141705876942 2.0 0.35 
 7526 2.27106161189e-05 6.68755476097e-09 6.58898211978 4.08727610329e-07 0.000141705956199 2.0 0.35 
 7527 2.27106034209e-05 6.68738466163e-09 6.58898481199 4.08592688192e-07 0.00014170603543 2.0 0.35 
 7528 2.27105907275e-05 6.68721462067e-09 6.58898750331 4.0845781286e-07 0.000141706114632 2.0 0.35 
 7529 2.27105780384e-05 6.68704463804e-09 6.58899019375 4.08322982581e-07 0.000141706193808 2.0 0.35 
 7530 2.27105653539e-05 6.68687471373e-09 6.5889928833 4.08188198971e-07 0.000141706272955 2.0 0.35 
 7531 2.27105526737e-05 6.68670484772e-09 6.58899557196 4.08053460819e-07 0.000141706352075 2.0 0.35 
 7532 2.27105399979e-05 6.68653503998e-09 6.58899825974 4.07918769471e-07 0.000141706431168 2.0 0.35 
 7533 2.27105273266e-05 6.68636529049e-09 6.58900094663 4.07784123311e-07 0.000141706510233 2.0 0.35 
 7534 2.27105146597e-05 6.68619559923e-09 6.58900363263 4.0764952328e-07 0.00014170658927 2.0 0.35 
 7535 2.27105019972e-05 6.68602596616e-09 6.58900631775 4.07514969111e-07 0.00014170666828 2.0 0.35 
 7536 2.27104893392e-05 6.68585639129e-09 6.58900900198 4.07380461071e-07 0.000141706747262 2.0 0.35 
 7537 2.27104766855e-05 6.68568687456e-09 6.58901168533 4.07245998623e-07 0.000141706826218 2.0 0.35 
 7538 2.27104640363e-05 6.68551741597e-09 6.5890143678 4.07111582169e-07 0.000141706905145 2.0 0.35 
 7539 2.27104513915e-05 6.68534801549e-09 6.58901704938 4.06977211171e-07 0.000141706984045 2.0 0.35 
 7540 2.27104387511e-05 6.6851786731e-09 6.58901973007 4.06842886708e-07 0.000141707062918 2.0 0.35 
 7541 2.27104261151e-05 6.68500938877e-09 6.58902240988 4.06708607295e-07 0.000141707141763 2.0 0.35 
 7542 2.27104134835e-05 6.68484016248e-09 6.58902508881 4.06574374147e-07 0.000141707220581 2.0 0.35 
 7543 2.27104008563e-05 6.68467099421e-09 6.58902776686 4.06440186454e-07 0.000141707299372 2.0 0.35 
 7544 2.27103882336e-05 6.68450188394e-09 6.58903044402 4.06306044755e-07 0.000141707378134 2.0 0.35 
 7545 2.27103756152e-05 6.68433283164e-09 6.5890331203 4.06171948915e-07 0.00014170745687 2.0 0.35 
 7546 2.27103630012e-05 6.68416383728e-09 6.5890357957 4.06037898531e-07 0.000141707535578 2.0 0.35 
 7547 2.27103503917e-05 6.68399490085e-09 6.58903847022 4.05903893332e-07 0.000141707614259 2.0 0.35 
 7548 2.27103377865e-05 6.68382602234e-09 6.58904114385 4.05769934935e-07 0.000141707692913 2.0 0.35 
 7549 2.27103251857e-05 6.68365720169e-09 6.5890438166 4.05636021184e-07 0.000141707771539 2.0 0.35 
 7550 2.27103125894e-05 6.68348843891e-09 6.58904648848 4.05502153966e-07 0.000141707850138 2.0 0.35 
 7551 2.27102999974e-05 6.68331973395e-09 6.58904915947 4.05368331528e-07 0.000141707928709 2.0 0.35 
 7552 2.27102874098e-05 6.68315108682e-09 6.58905182958 4.05234555218e-07 0.000141708007253 2.0 0.35 
 7553 2.27102748266e-05 6.68298249746e-09 6.58905449881 4.05100824497e-07 0.00014170808577 2.0 0.35 
 7554 2.27102622478e-05 6.68281396588e-09 6.58905716716 4.04967139095e-07 0.00014170816426 2.0 0.35 
 7555 2.27102496733e-05 6.68264549203e-09 6.58905983464 4.04833499416e-07 0.000141708242722 2.0 0.35 
 7556 2.27102371033e-05 6.68247707591e-09 6.58906250123 4.04699905326e-07 0.000141708321157 2.0 0.35 
 7557 2.27102245376e-05 6.68230871747e-09 6.58906516694 4.04566356555e-07 0.000141708399565 2.0 0.35 
 7558 2.27102119764e-05 6.68214041673e-09 6.58906783178 4.04432853371e-07 0.000141708477946 2.0 0.35 
 7559 2.27101994194e-05 6.68197217362e-09 6.58907049574 4.04299395506e-07 0.000141708556299 2.0 0.35 
 7560 2.2710186867e-05 6.68180398816e-09 6.58907315881 4.04165983634e-07 0.000141708634625 2.0 0.35 
 7561 2.27101743188e-05 6.68163586027e-09 6.58907582102 4.04032616405e-07 0.000141708712924 2.0 0.35 
 7562 2.27101617751e-05 6.68146779e-09 6.58907848234 4.03899295843e-07 0.000141708791195 2.0 0.35 
 7563 2.27101492356e-05 6.68129977726e-09 6.58908114279 4.0376601952e-07 0.00014170886944 2.0 0.35 
 7564 2.27101367006e-05 6.68113182208e-09 6.58908380236 4.03632789324e-07 0.000141708947657 2.0 0.35 
 7565 2.27101241699e-05 6.68096392439e-09 6.58908646105 4.03499604041e-07 0.000141709025848 2.0 0.35 
 7566 2.27101116437e-05 6.68079608422e-09 6.58908911887 4.03366464749e-07 0.00014170910401 2.0 0.35 
 7567 2.27100991217e-05 6.68062830149e-09 6.58909177581 4.03233369697e-07 0.000141709182146 2.0 0.35 
