fit_key,root,root_label,rho,arm,gamma_coefficient,gamma_exponent,gamma,mse,rmse,work,path
ISO-Bimodal/split-R3/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n00/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_3,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,1000,RW-Only,5,-1,0.5,0.002086,0.045671,0.00575,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n00/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_3
ISO-Bimodal/split-R3/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n00/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_3,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,1000,RW-Only,1,-1,0.1,0.002144,0.046307,0.00024,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n00/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_3
ISO-Bimodal/split-R3/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n00/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_3,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,1000,RW-Only,8,-1,0.8,0.002044,0.045208,0.01434,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n00/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_3
ISO-Bimodal/split-R3/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n00/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_3,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,1000,RW-Only,2,-1,0.2,0.002129,0.046146,0.00094,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n00/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_3
ISO-Bimodal/split-R3/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n00/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_3,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,1000,RW-Only,6,-1,0.6000000000000001,0.002072,0.045515,0.0082,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n00/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_3
ISO-Bimodal/split-R3/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n00/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_3,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,1000,RW-Only,9,-1,0.9,0.00203,0.045057,0.01799,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n00/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_3
ISO-Bimodal/split-R3/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n00/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_3,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,1000,RW-Only,3,-1,0.30000000000000004,0.002115,0.045986,0.00211,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n00/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_3
ISO-Bimodal/split-R3/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n00/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_3,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,1000,RW-Only,4,-1,0.4,0.0021,0.045828,0.00371,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n00/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_3
ISO-Bimodal/split-R3/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n00/Benchmark/BV_bench/TeaA_ISO-Bimodal_rho1000_n0_RW-BV1_fit_BV_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_RW-BV1_fit_1,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,1000,RW-BV,3,0,3.0,0.001529,0.039103,0.0,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n00/Benchmark/BV_bench/TeaA_ISO-Bimodal_rho1000_n0_RW-BV1_fit_BV_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_RW-BV1_fit_1
ISO-Bimodal/split-R3/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n00/Benchmark/BV_bench/TeaA_ISO-Bimodal_rho1000_n0_RW-BV1_fit_BV_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_RW-BV1_fit_3,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,1000,RW-BV,3,0,3.0,0.001681,0.041003,0.0,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n00/Benchmark/BV_bench/TeaA_ISO-Bimodal_rho1000_n0_RW-BV1_fit_BV_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_RW-BV1_fit_3
ISO-Bimodal/split-R3/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n00/Benchmark/BV_bench/TeaA_ISO-Bimodal_rho1000_n0_RW-BV1_fit_BV_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_RW-BV1_fit_2,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,1000,RW-BV,3,0,3.0,0.002211,0.047018,0.0,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n00/Benchmark/BV_bench/TeaA_ISO-Bimodal_rho1000_n0_RW-BV1_fit_BV_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_RW-BV1_fit_2
ISO-Bimodal/split-R3/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n00/Benchmark/BV_bench/TeaA_ISO-Bimodal_rho1000_n0_BV-RW0_fit_BV_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_BV-RW0_fit_2,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,1000,BV-RW,3,0,3.0,0.00222,0.047118,0.0,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n00/Benchmark/BV_bench/TeaA_ISO-Bimodal_rho1000_n0_BV-RW0_fit_BV_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_BV-RW0_fit_2
ISO-Bimodal/split-R3/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n00/Benchmark/BV_bench/TeaA_ISO-Bimodal_rho1000_n0_BV-RW0_fit_BV_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_BV-RW0_fit_1,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,1000,BV-RW,3,0,3.0,0.001537,0.039209,0.0,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n00/Benchmark/BV_bench/TeaA_ISO-Bimodal_rho1000_n0_BV-RW0_fit_BV_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_BV-RW0_fit_1
ISO-Bimodal/split-R3/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n00/Benchmark/BV_bench/TeaA_ISO-Bimodal_rho1000_n0_BV-RW0_fit_BV_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_BV-RW0_fit_3,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,1000,BV-RW,3,0,3.0,0.001689,0.041099,0.0,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n00/Benchmark/BV_bench/TeaA_ISO-Bimodal_rho1000_n0_BV-RW0_fit_BV_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_BV-RW0_fit_3
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_1,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0,gamma=0 sweep,0.01,RW-Only,8,0,8.0,0.139063,0.372912,12.69138,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_1
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_1,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0,gamma=0 sweep,0.01,RW-Only,6,0,6.0,0.139521,0.373525,11.89211,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_1
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_1,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0,gamma=0 sweep,0.01,RW-Only,1,0,1.0,0.155332,0.394121,1.98929,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_1
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_1,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0,gamma=0 sweep,0.01,RW-Only,7,0,7.0,0.139235,0.373143,12.38042,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_1
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_1,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0,gamma=0 sweep,0.01,RW-Only,4,0,4.0,0.141088,0.375617,9.71172,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_1
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_1,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0,gamma=0 sweep,0.01,RW-Only,2,0,2.0,0.147218,0.383691,5.02232,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_1
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_1,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0,gamma=0 sweep,0.01,RW-Only,3,0,3.0,0.143074,0.378252,7.75212,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_1
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_1,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0,gamma=0 sweep,0.01,RW-Only,5,0,5.0,0.140071,0.37426,11.04365,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_1
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_1,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0,gamma=0 sweep,0.01,RW-Only,9,0,9.0,0.138945,0.372753,12.90663,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_1
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_2,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0,gamma=0 sweep,0.01,RW-Only,8,0,8.0,0.124288,0.352545,12.28926,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_2
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_2,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0,gamma=0 sweep,0.01,RW-Only,6,0,6.0,0.1246,0.352988,11.90772,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_2
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_2,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0,gamma=0 sweep,0.01,RW-Only,1,0,1.0,0.14464,0.380315,1.26393,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_2
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_2,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0,gamma=0 sweep,0.01,RW-Only,7,0,7.0,0.124403,0.352709,12.142,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_2
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_2,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0,gamma=0 sweep,0.01,RW-Only,4,0,4.0,0.125912,0.354841,10.63718,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_2
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_2,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0,gamma=0 sweep,0.01,RW-Only,2,0,2.0,0.135487,0.368086,4.64842,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_2
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_2,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0,gamma=0 sweep,0.01,RW-Only,3,0,3.0,0.128547,0.358534,8.64872,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_2
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_2,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0,gamma=0 sweep,0.01,RW-Only,5,0,5.0,0.12499,0.35354,11.48976,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_2
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_2,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0,gamma=0 sweep,0.01,RW-Only,9,0,9.0,0.124212,0.352437,12.39111,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_0/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-Only0_fit_2
